route,seed,experiment_id,step,scope,group,parameter_count,positive_sum,positive_mean,positive_share,positive_median,positive_q25,positive_q75,positive_q90,positive_gini,positive_effective_parameters,positive_effective_fraction,signed_sum,signed_positive_mass,signed_negative_mass,signed_absolute_mass,signed_net_share_of_absolute_mass,signed_mean,signed_median,signed_q25,signed_q75,signed_negative_fraction,signed_absolute_gini
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0001,7087872,0.003411260159868007,4.812812872281e-10,0.01873238280401936,1.1386770693011528e-10,3.671279339562128e-11,3.595478220708159e-10,1.00649044654233e-09,0.7676161365494387,564924.7870722403,0.07970301764369338,0.0019548927922192587,0.003411260159868007,-0.001456368270930367,0.0019581648307971985,0.017434815400606415,2.758081399070495e-10,6.097470792165716e-11,1.853389707331954e-11,1.99977357590031e-10,0.0037874555296709645,0.7768405055480501
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0002,7087872,0.0013955221210043317,1.96888730637959e-10,0.0076632837593781375,3.360519154615993e-11,1.0038861669031673e-11,1.1573256415708943e-10,3.717015861770537e-10,0.8158308576471716,387245.9888515635,0.05463501440934084,0.0009780230021202891,0.0013955221210043317,-0.00041750091359930467,0.000978219144776926,0.008722550191694422,1.3798542102908873e-10,2.2179575016878506e-11,6.191614386995281e-12,7.897885991037246e-11,0.0012160208310759563,0.8217396282250653
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0003,7087872,0.0010826542165278947,1.5274742779326358e-10,0.0059452203226771526,1.7095072753214868e-11,4.18493516750329e-12,6.77690212974591e-11,2.5100046208148544e-10,0.8602223960076212,260903.54225056077,0.036809855235896013,0.0007964355769886608,0.0010826542165278947,-0.000286220902453172,0.0007964496490807148,0.007103053077150716,1.1236596498760993e-10,1.2233717511245246e-11,2.707710303802985e-12,4.9853935216170875e-11,0.0010580044334886408,0.8612150386574986
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0004,7087872,0.0010665523973539277,1.504756854178416e-10,0.005856799789949587,1.246679495747749e-11,2.4594350536179255e-12,5.6592627285800834e-11,2.315881389436392e-10,0.881388629031427,229578.16029122696,0.03239028022673476,0.0007902378149992929,0.0010665523973539277,-0.0002763169628269672,0.0007902645601011063,0.0070477780070232875,1.1149154711023181e-10,9.272195858334165e-12,1.6499165315236874e-12,4.27004785696905e-11,0.0017889713583992487,0.8797609470485523
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0005,7087872,0.0010188112995595433,1.437400815871877e-10,0.005594637281827328,1.0157507213809369e-11,1.6134539993113706e-12,4.8875305712348105e-11,2.0725202803939558e-10,0.8923751965479707,205393.45688456536,0.028978155486521957,0.0007538359454798538,0.0010188112995595433,-0.0002649778574326197,0.0007538449793616678,0.006723125996522038,1.0635575042549496e-10,7.72227984682794e-12,1.1314631414953424e-12,3.7142700373693494e-11,0.0014495182757250696,0.8896866154358536
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0006,7087872,0.0010263801403314395,1.4480793958065827e-10,0.00563620034535143,9.377849625319401e-12,1.2404829225452774e-12,4.826721661244093e-11,2.1119462983998366e-10,0.8949318452739154,214744.94211144376,0.030297519779059746,0.0007612383815323744,0.0010263801403314395,-0.00026514449616793094,0.0007612470314800361,0.00678914501639063,1.074001310312001e-10,7.220068076393971e-12,8.834979866841411e-13,3.6935858017950185e-11,0.0018147901090764618,0.8917868398761717
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0007,7087872,0.001057445727370028,1.4919086114563415e-10,0.005806791986318779,8.902246127762137e-12,9.512731856571588e-13,4.790151175021462e-11,2.1488816143167006e-10,0.8986495315071177,210362.9310635152,0.02967927906479056,0.0007810112473381748,0.001057445727370028,-0.0002764373639485329,0.0007810173208766802,0.006965490372328915,1.1018980694603045e-10,6.917333459505182e-12,6.842028571311942e-13,3.664809081205256e-11,0.001700510392964207,0.8953460207021531
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0008,7087872,0.0010796883296926509,1.5232898247776636e-10,0.005928933635368806,9.061217921824127e-12,9.208629139171448e-13,4.9388156758700674e-11,2.2179278830192234e-10,0.8980310398661078,214359.94708257398,0.03024320234374633,0.0007977558575683846,0.0010796883296926509,-0.0002819352577027971,0.000797762005083417,0.007114828069762131,1.1255223818494248e-10,7.0796092512676045e-12,6.660777344177221e-13,3.782545197200671e-11,0.0012136223678982916,0.8947177162401467
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0009,7087872,0.0011960023550064418,1.6873927111077089e-10,0.006567653271381158,9.725976100882772e-12,1.0875147353830994e-12,5.484345876743957e-11,2.5385237523156713e-10,0.8965333983036996,246303.09053784717,0.03474993489411874,0.0008745151493262375,0.0011960023550064418,-0.00032148989990582764,0.0008745261005726386,0.007799409898190784,1.2338190493934393e-10,7.520593956616972e-12,7.623995971215228e-13,4.1758356321419665e-11,0.002535739923068588,0.8931377909895293
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0010,7087872,0.0013679722617652395,1.9300182928885278e-10,0.00751199816834204,1.1143418219422552e-11,1.196850046370282e-12,6.435342536637023e-11,3.010412030768351e-10,0.8946733844959016,247200.07949164428,0.03487648753979252,0.0009996192988664405,0.0013679722617652395,-0.00036835609689524955,0.000999627619200796,0.008915157913511444,1.410323576478865e-10,8.66227532411723e-12,8.720139275377944e-13,4.896192739439753e-11,0.002561135415537978,0.8911684056062072
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layer-0011,7087872,0.0015772108422467835,2.2252247814954665e-10,0.008660997952369522,1.1488852404151206e-11,1.0752160067243471e-12,6.916115423416525e-11,3.313714691532967e-10,0.9005659280679235,225909.48606865146,0.03187268140122331,0.0011423849357184795,0.0015772108422467835,-0.0004348292509679088,0.001142392568233439,0.010188420843311093,1.6117460017879547e-10,8.981170408067785e-12,7.766051121410253e-13,5.236930247093374e-11,0.003514595071694297,0.897000696608711
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,layer,layernorm-final,1536,8.964044559835443e-05,5.835966510309533e-08,0.000492245992089979,1.8959725345268907e-08,3.728625797005947e-09,6.466216007083858e-08,1.5543491826974787e-07,0.704688012561616,363.76452494815214,0.23682586259645322,6.0666376180581224e-05,8.964044559835443e-05,-2.8974090597434744e-05,6.0666376180581224e-05,0.0005410563044387902,3.949633865923257e-08,1.3241125529361852e-08,2.7059702811804698e-09,4.396166275455471e-08,0.0,0.6994648348469943
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,embedding-input,38633472,0.01649688924942525,4.2701026843834403e-10,0.0905899960757325,0.0,0.0,0.0,4.665332747875162e-15,0.9985833819649343,2724.1126151496696,7.051172141995598e-05,0.007820264580677465,0.01649688924942525,-0.008676626309555707,0.008891381815797286,0.06974544583246899,2.0242199770907116e-10,0.0,0.0,0.0,0.051110886435472326,0.9977892182863444
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,embedding-output,38633472,0.13222312378363824,3.4225017048335247e-09,0.7260818741992947,5.650929750328025e-16,1.7863252856063556e-16,1.74457875725767e-15,4.684705788983271e-15,0.9999876046053242,423.628215079244,1.096531564854549e-05,0.08624543297839798,0.13222312378363824,-0.04597771264239703,0.08624543297839798,0.7691844837264566,2.232401814115956e-09,5.650090658314652e-16,1.7857426857573223e-16,1.7444298118078513e-15,0.0,0.999987054350751
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/attention-output,590592,0.0012804988813933244,2.168161575831241e-09,0.007031652264043814,1.1258984300432928e-09,6.621407311335759e-10,2.1504816261064263e-09,4.246784657269135e-09,0.5553592946939723,64815.31572188371,0.10974634895475,0.0005893320527522528,0.0012804988813933244,-0.0006911669521678654,0.0005904840773995484,0.005255989274855104,9.978666367852135e-10,3.4171541984928666e-10,1.4266898426540386e-10,8.541486129498566e-10,0.0202440940615518,0.7031398164089881
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/attention-qkv,1771776,0.0034902867508137428,1.969936803982977e-09,0.01916634453191919,9.40188094045169e-10,6.678045755270645e-10,1.563810358984341e-09,3.5798959352462134e-09,0.5643810508630616,280188.33397235017,0.15813981788462547,0.0009660273221763311,0.0034902867508137428,-0.002524259513693915,0.0010201404813343258,0.008615566081742163,5.452310688124972e-10,4.5141891960587266e-11,-8.512177941677468e-12,1.7872930913043206e-10,0.2894338787747435,0.8560314138056611
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/layernorm-input,1536,0.00017019882805613396,1.1080652868237888e-07,0.0009346193050448356,2.656712005943973e-08,7.2855284027895095e-09,1.3030519951939823e-07,3.533126147203802e-07,0.7088848455046854,408.59024239005345,0.26600927238935773,0.000101774999139983,0.00017019882805613396,-6.842384397365286e-05,0.00010180661742709824,0.0009076857459728474,6.62597650650931e-08,1.1884681683227427e-08,1.2074182209609319e-09,7.943559232614916e-08,0.031901041666666664,0.7406034575297951
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/layernorm-post-attention,1536,7.540892549173783e-05,4.909435253368349e-08,0.0004140959038450074,2.5296562178311888e-08,1.3386322050834565e-08,5.816275816528105e-08,1.2433898888275507e-07,0.5478563351023282,603.7599235745614,0.39307286691052173,4.23233199819418e-05,7.540892549173783e-05,-3.3085618751371726e-05,4.268104751464026e-05,0.0003774627815719064,2.7554244779910028e-08,6.16976025824556e-09,6.91698226473747e-10,3.6528457592055474e-08,0.12174479166666667,0.7107161258726373
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/mlp-input,2362368,0.003424708342170152,1.4496929954055218e-09,0.018806231319552037,1.1055066306830952e-09,7.20742826532117e-10,1.80795886595142e-09,2.8063608770168004e-09,0.36724506674098034,1487857.342939292,0.6298160756238199,0.00029058099367289226,0.003424708342170152,-0.0031341272711253587,0.0003728817685611594,0.002591562055871264,1.230041186101794e-10,7.649255187591741e-11,8.141554271035023e-12,1.827267712140035e-10,0.22300970890225402,0.5486498676849272
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0000/mlp-output,2360064,0.009574723020332132,4.056976005876168e-09,0.05257804109149443,2.769633966615004e-09,1.8122899847483609e-09,4.758346272559777e-09,8.088782887938359e-09,0.4150805045822148,1021783.8078651414,0.432947499671679,0.004163550967915347,0.009574723020332132,-0.00541117271184452,0.004166818639277775,0.037132850878340416,1.7641686699663004e-09,9.181518323408966e-10,4.593000216268628e-10,2.0363092878561417e-09,0.006662107468272047,0.5655034512410195
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/attention-output,590592,0.0004018423240490388,6.804059723955604e-10,0.002206652054715948,3.6707951955872176e-10,1.8724615261089816e-10,7.654254591260568e-10,1.5420332455384768e-09,0.5553843145744861,191140.0314258618,0.3236414164530874,0.0002606779712036089,0.0004018423240490388,-0.0001411644339125134,0.0002606782137282525,0.0023248703586348732,4.413841894296044e-10,2.2914838082588318e-10,1.0884854476089778e-10,5.015368814698107e-10,5.2489705244906804e-05,0.574397573685395
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/attention-qkv,1771776,0.0016140488824168743,9.109779579455158e-10,0.008863288085011497,2.9841668025554213e-10,1.2631064597035113e-10,7.50898884738227e-10,1.902042190415898e-09,0.7071912130781115,202954.41800094626,0.11454857611850836,0.0006985136830617948,0.0016140488824168743,-0.0009155353040808594,0.0007017802681792229,0.006229731455071101,3.942449175639555e-10,1.1075243153135794e-10,3.8946595948274876e-11,3.147809027326254e-10,0.014040149544863458,0.739163552650504
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/layernorm-input,1536,6.205339824968958e-06,4.039934781880832e-09,3.4075618857179974e-05,2.1276511663614883e-09,1.0762911117900842e-09,4.959146537864001e-09,9.650490628843045e-09,0.5491665230241449,601.4939029171161,0.39159759304499747,3.4878711169276586e-06,6.205339824968958e-06,-2.717469318569421e-06,3.4878984380990255e-06,3.110676416976641e-05,2.270749425083111e-09,1.050077247377601e-09,4.2469684019552645e-10,2.7527319312881104e-09,0.0006510416666666666,0.6045401270471291
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/layernorm-post-attention,1536,6.469962043828548e-07,4.2122148722842107e-10,3.5528748923436373e-06,3.084086180882295e-10,1.6858007698128397e-10,5.186196055939618e-10,8.407413931710295e-10,0.43913260557965716,817.5920547696851,0.5322864939906804,3.6837119864012446e-07,6.469962043828548e-07,-2.786250708165447e-07,3.6838562596144125e-07,3.2853381386197e-06,2.3982499911466435e-10,1.6561111509938442e-10,8.114762681254994e-11,3.0079091301038474e-10,0.0006510416666666666,0.483392850474343
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/mlp-input,2362368,0.00011654967761378846,4.9335953422069913e-11,0.0006400136824600937,2.6210106134072486e-11,1.3058838732593614e-11,5.4642206558097595e-11,1.0951328663355575e-10,0.565764919980857,689918.935922919,0.2920454966893045,7.375904389517878e-05,0.00011654967761378846,-4.279065588896387e-05,7.376121583493777e-05,0.0006578239582017109,3.122250381616191e-11,1.4324613543947873e-11,6.351504175036715e-12,3.343253018178727e-11,0.000743745258994365,0.6170395244229976
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0001/mlp-output,2360064,0.0012719669397589534,5.389544265574804e-10,0.006984800488082296,1.5734053643301493e-10,7.012826604146927e-11,4.116956914268499e-10,1.1140265598896809e-09,0.7254739391346168,236760.69220329655,0.10031960667308029,0.0009180858517431085,0.0012719669397589534,-0.0003538817826586444,0.0009180888489907252,0.008187997526390345,3.890088793113697e-10,1.0611262910020791e-10,4.477529198104735e-11,2.919121749878073e-10,7.58454008026901e-05,0.7384082877747851
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/attention-output,590592,0.0003166338901709637,5.361296634071639e-10,0.0017387437373401087,2.1399017280376853e-10,8.765676379196563e-11,5.410011882922561e-10,1.2660120063401337e-09,0.655480719834802,127678.42193401525,0.21618718495004208,0.0002280345397131919,0.0003166338901709637,-8.859956593667786e-05,0.00022803595191178631,0.002033738177707619,3.861117992001109e-10,1.561202556121799e-10,6.214318643005257e-11,3.9893317121952876e-10,0.00026583495882097965,0.6533173061771098
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/attention-qkv,1771776,0.00022697461990685852,1.2810570856973935e-10,0.001246394372646319,3.770550885406898e-11,1.3690829286233663e-11,1.0220919423320485e-10,2.4955318367325674e-10,0.7401157645746965,89497.52992102067,0.05051289210431831,0.00011284211431244153,0.00022697461990685852,-0.00011413253794578348,0.00011303486259958295,0.0010063884015952143,6.368870235991544e-11,1.8831110282224728e-11,6.0620077750941914e-12,5.466557935485117e-11,0.004418730132928768,0.7343498127987944
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/layernorm-input,1536,6.069292113278918e-07,3.951362052915962e-10,3.3328534877784125e-06,2.4164273360050004e-10,1.2026567589029646e-10,4.916408946620265e-10,9.414380941485945e-10,0.5057756504817814,674.3422941380426,0.4390249310794548,3.3573278703825926e-07,6.069292113278918e-07,-2.7119646751633947e-07,3.3573278703825926e-07,2.9942507278356373e-06,2.1857603322803336e-10,1.2137763016895065e-10,5.497789983682777e-11,2.7547934766669613e-10,0.0,0.5446760639366786
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/layernorm-post-attention,1536,1.3969706531748866e-07,9.094861023274001e-11,7.671238139241039e-07,6.749818065587831e-11,3.5448444526964273e-11,1.164354480887031e-10,1.839349506038701e-10,0.4479101539527941,793.5617806302329,0.5166417842644745,9.190681440852597e-08,1.3969706531748866e-07,-4.7790265309227524e-08,9.190681440852597e-08,8.196758152918307e-07,5.983516563055076e-11,4.2686965073812644e-11,2.278823700921362e-11,7.554669390064106e-11,0.0,0.4580272324993775
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/mlp-input,2362368,5.9336813506217375e-05,2.5117514928333508e-11,0.00032583850333249825,8.720311799048641e-12,3.452134953764452e-12,2.306592503803495e-11,5.6385690561100486e-11,0.691617132979597,353638.4606963924,0.14969660133238868,4.34187357154855e-05,5.9336813506217375e-05,-1.5918157175836896e-05,4.341880890676553e-05,0.0003872323050860696,1.837932774042211e-11,6.129711755537004e-12,2.2854162139152034e-12,1.689991896425269e-11,0.00012106496532293021,0.7005117185820957
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0002/mlp-output,2360064,0.0007918301711436469,3.3551216032431613e-10,0.00434820716875751,6.937581065180609e-11,2.689177136180887e-11,2.109528558780216e-10,6.713630928967269e-10,0.7855125494848838,171419.30095906815,0.07263332729920381,0.0005932999727777236,0.0007918301711436469,-0.00019853166580818091,0.0005933018817573445,0.005291377380762394,2.513914761539194e-10,5.255137471016358e-11,2.0070558062745825e-11,1.6048225595644006e-10,0.00014702991105325957,0.7830649109811514
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/attention-output,590592,0.00029268059438241386,4.955715525818397e-10,0.0016072080921237725,1.553159198475207e-10,5.600610773759396e-11,4.4529017972916307e-10,1.1463550553258986e-09,0.7119802754349231,91355.9440280881,0.15468537336788865,0.00021319338752923584,0.00029268059438241386,-7.948756839465547e-05,0.000213195498389613,0.0019013765721559218,3.609825184378316e-10,1.178964009751482e-10,4.1633978382915604e-11,3.3467231069783665e-10,0.000516430970957954,0.7050921115929807
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/attention-qkv,1771776,5.7466902899989483e-05,3.2434632199549765e-11,0.0003155701920212577,8.024990828109368e-12,2.3239083183843046e-12,2.7542662161400555e-11,7.437545024302494e-11,0.753372110665181,100545.70283008667,0.056748540916056356,3.5547100689054876e-05,5.7466902899989483e-05,-2.1919821093874355e-05,3.555530894988755e-05,0.00031702870919937876,2.006297674709155e-11,4.438660810429651e-12,1.1136147884914516e-12,1.6830477116147602e-11,0.002577075205895102,0.7669971571723915
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/layernorm-input,1536,1.1487401105065957e-07,7.478776761110649e-11,6.308120308588156e-07,4.7111059844895387e-11,2.6020124423153934e-11,9.23832659677215e-11,1.698943971617517e-10,0.48570719676487206,701.1020864905145,0.45644667089226204,7.077687996608333e-08,1.1487401105065957e-07,-4.4097146436879e-08,7.077687996608333e-08,6.3122737049876e-07,4.60786978945855e-11,2.936618830051696e-11,1.4538388071541619e-11,5.763775220990475e-11,0.0,0.5024846288747851
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/layernorm-post-attention,1536,6.155270114888449e-08,4.0073373143805006e-11,3.380066915174599e-07,2.7381107797763704e-11,1.5022065622677383e-11,4.941228762961325e-11,8.36796500147674e-11,0.47089418800788296,706.9672375537665,0.4602651286157334,4.3026688775876765e-08,6.155270114888449e-08,-1.852603286314129e-08,4.302720512667352e-08,3.8373581359167345e-07,2.801216717179477e-11,1.8999176364109527e-11,1.0149483250371238e-11,3.510976752385542e-11,0.0006510416666666666,0.47758262153601905
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/mlp-input,2362368,4.53562918971334e-05,1.9199503166794253e-11,0.0002490667326941195,5.267894627458691e-12,1.7797666552327174e-12,1.6138159818906983e-11,4.3688013276477206e-11,0.7377445398911111,258768.55341896875,0.10953778302913379,3.3658115964297296e-05,4.53562918971334e-05,-1.1698287845257136e-05,3.36586991720515e-05,0.0003001816984058478,1.4247617629555301e-11,3.870766554503469e-12,1.2309869920276717e-12,1.2271924795803635e-11,0.000786075666449935,0.7384698049166865
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0003/mlp-output,2360064,0.0006869740006361584,2.9108278446523413e-10,0.0037724064871156263,5.099648481277086e-11,1.8639767680739272e-11,1.6341158287636048e-10,5.453142104538974e-10,0.8107480569831029,134296.01327083737,0.05690354722195558,0.0005139231692373309,0.0006869740006361584,-0.000173052601940085,0.00051392633848407,0.004583451134205477,2.177581494558329e-10,3.9188178743709834e-11,1.4368359800565056e-11,1.2572432331325878e-10,0.00032626233864844345,0.8053981920536761
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/attention-output,590592,0.000303600105087124,5.140606460756733e-10,0.0016671708170310198,1.3825827982483219e-10,4.581433409728275e-11,4.277804777075289e-10,1.1768398366918123e-09,0.7409287643459448,78471.8030959551,0.13286973595300156,0.00022358009654327047,0.000303600105087124,-8.002046543701239e-05,0.0002235819243766064,0.001994010989245326,3.785694634252927e-10,1.0724281532259461e-10,3.483691113359555e-11,3.2927392062953587e-10,0.0005011920242739489,0.7321984281588256
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/attention-qkv,1771776,3.264673581898278e-05,1.842599505749191e-11,0.00017927426346940918,2.927170875480223e-12,6.538808665530749e-13,1.3298807801515045e-11,4.299181670386343e-11,0.8022199181834948,150158.02275917563,0.08475000381491544,2.186595117863367e-05,3.264673581898278e-05,-1.0780808322771949e-05,2.1874375519643797e-05,0.0001950126492232686,1.2341261637268859e-11,1.6308392895673929e-12,3.1711843573182033e-13,8.728858998455213e-12,0.004909198453980639,0.8132011746093768
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/layernorm-input,1536,5.7131258108036875e-08,3.719482949741984e-11,3.1372705299509943e-07,2.594816202183825e-11,1.3320259392018974e-11,4.6047329144149884e-11,7.768143073239031e-11,0.4697530970170902,729.9028417935658,0.4751971626260194,3.809685524832447e-08,5.7131258108036875e-08,-1.9034419288356877e-08,3.809685524832447e-08,3.397688309260816e-07,2.480264013562791e-11,1.7250453669681587e-11,8.437138791436705e-12,3.1129650940320275e-11,0.0,0.4809578696747987
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/layernorm-post-attention,1536,5.59861147217248e-08,3.644929343862292e-11,3.0743868351503054e-07,2.202649087429398e-11,1.1427574815245367e-11,4.3077096577304186e-11,7.946245397794094e-11,0.5301330718554218,494.2644856018372,0.32178677448036275,4.0369861136813935e-08,5.59861147217248e-08,-1.5616283444346913e-08,4.0369861136813935e-08,3.6004075490474466e-07,2.628246167761324e-11,1.5946805508038064e-11,8.117897196471824e-12,3.147976671002972e-11,0.0,0.5296362904070127
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/mlp-input,2362368,4.30896651474664e-05,1.824003082816327e-11,0.00023661991891893233,4.365269430650631e-12,1.282372564257242e-12,1.4585542842948662e-11,4.19718333005692e-11,0.7602285062296261,262685.54371205234,0.11119586098019121,3.230737867048589e-05,4.30896651474664e-05,-1.0782411582908813e-05,3.230830557751603e-05,0.0002881350759690328,1.3675845029430594e-11,3.3019763139019442e-12,9.351934645521892e-13,1.1225753182922404e-11,0.0009786790203727784,0.7576182914075378
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0004/mlp-output,2360064,0.0006871027739275247,2.911373479395155e-10,0.0037731136247937153,4.465591438296279e-11,1.5247162907239264e-11,1.521736348042424e-10,5.348927301085384e-10,0.8262845522083979,125357.51499072189,0.05311615065977952,0.0005124059218905179,0.0006871027739275247,-0.00017469862678154137,0.0005124214879109551,0.004569919482999831,2.1711526547183377e-10,3.432114141499465e-11,1.1880701717564834e-11,1.1732885149551286e-10,0.0005821876016921575,0.8206615598370839
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/attention-output,590592,0.0003312337880292642,5.608504484132264e-10,0.0018189167123593606,1.3284350008913037e-10,4.412619575289156e-11,4.262312794378609e-10,1.2723498366007393e-09,0.7613557629448808,69095.28635290383,0.11699326498310819,0.0002433215804124965,0.0003312337880292642,-8.79128835038021e-05,0.00024332277248783596,0.0021700764637122253,4.1199606566376873e-10,1.0305106767916072e-10,3.3800842333397974e-11,3.261436121171357e-10,0.0006163307325530992,0.7534799986254463
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/attention-qkv,1771776,2.686053455840407e-05,1.5160231631088844e-11,0.00014750027617010751,1.0822531022400272e-12,2.0431135353427693e-13,7.956871056133408e-12,3.298273459906298e-11,0.8559931753998715,114983.3626960273,0.06489723458045898,1.910114507568335e-05,2.686053455840407e-05,-7.759425701167655e-06,1.9103210116841403e-05,0.00017035457885988757,1.078079005228841e-11,6.588852185206162e-13,1.1719365237907071e-13,5.591041410228648e-12,0.003229527886143621,0.8591603696309451
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/layernorm-input,1536,4.308417362431467e-08,2.8049592203329864e-11,2.3658976310875238e-07,1.7215818180760234e-11,8.26140197918157e-12,3.5192564140640314e-11,6.37713180873245e-11,0.5215822613880008,651.1147519808738,0.4239028333208814,3.039784450759378e-08,4.308417362431467e-08,-1.2686345096397239e-08,3.039784450759378e-08,2.71104793917923e-07,1.9790263351298033e-11,1.2032271446554832e-11,5.878985015819738e-12,2.5595044313153625e-11,0.0,0.5201511513736348
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/layernorm-post-attention,1536,5.4522907413451444e-08,3.5496684513965784e-11,2.994037175096011e-07,2.053964116843776e-11,1.0172205092140452e-11,4.015220534531183e-11,7.897744958018649e-11,0.5505581771428414,443.1209227426024,0.2884901840772151,3.9231286553627267e-08,5.4522907413451444e-08,-1.5291678690903783e-08,3.9231286553627267e-08,3.498863168932634e-07,2.5541202183351086e-11,1.52730441141391e-11,7.301702645290398e-12,2.9757077878167504e-11,0.0,0.5423858812550244
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/mlp-input,2362368,4.2377851175518256e-05,1.793871707351194e-11,0.00023271110775153721,3.9129916754726546e-12,1.0636706359451464e-12,1.3715402077951744e-11,4.0446658175485885e-11,0.7749786906076392,239553.0136699394,0.10140376675858266,3.154438211271656e-05,4.2377851175518256e-05,-1.0833602113109174e-05,3.154548229955655e-05,0.0002813302505643082,1.335286547765486e-11,2.973506098465084e-12,7.855591719653499e-13,1.054988171475535e-11,0.001257213101430429,0.7707944274993026
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0005/mlp-output,2360064,0.0006182415187153188,2.6195964122808486e-10,0.003394973192065704,3.665685636977667e-11,1.2532071083995455e-11,1.271369433342162e-10,4.581730328467876e-10,0.8373859402149724,110727.28008968607,0.04691706669382104,0.0004597992087478962,0.0006182415187153188,-0.00015844396809075342,0.00045980388532637254,0.004100743712274806,1.9482488981141874e-10,2.8211807022449076e-11,9.767955975320541e-12,9.757982095959239e-11,0.0005160876993166287,0.8316820608387212
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0006/attention-output,590592,0.0003390036081322777,5.74006434445908e-10,0.0018615834213369738,1.3270687326816244e-10,4.2085523434265415e-11,4.314951451700466e-10,1.2838903162837314e-09,0.7667734588230513,64121.49353941827,0.108571557927331,0.00024998118316657206,0.0003390036081322777,-8.902324601030221e-05,0.0002499817704203431,0.002229470485277401,4.232722135866589e-10,1.0437722561262852e-10,3.284295925498615e-11,3.3249934056067687e-10,0.000321711096662332,0.757561959019619
direct,2027,stage-b-sst2-direct-controlled-seed2027,3156,module,layer-0006/attention-qkv,1771776,2.8689379720126168e-05,1.619244177600677e-11,0.00015754308324231352,6.514237662746253e-13,1.143301524687921e-13,6.56926455507717e-12,3.38668624394467e-11,0.8798491245321891,104512.31610611954,0.058987318998631626,2.0662356912912266e-05,2.8689379720126168e-05,-8.027075983013922e-06,2.066396713678744e-05,0.00018427832971295983,1.1661946494879864e-11,4.02688895683595e-13,6.794765318701278e-14,4.741493656035267e-12,0.004388252239560757,0.8805365305487076
